Episode,User_Entropy,Assistant_Entropy,Entropy
DM_20250314-082733_Interview,0.7395433322718084,0.7580257030109563,0.7318776336973332
DM_20250314-085203_Interview,0.7585920998429031,0.7732426095238316,0.7473002318516604
DM_20250314-091639_Interview,0.7212998882801662,0.7443804274074379,0.7147090624823284
DM_20250314-104714_Interview,0.7798541036859533,0.7774181667956631,0.7557575856853691
DM_20250314-110933_Interview,0.7588756686057656,0.7478121324873277,0.7274351506136485
DM_20250314-113658_Interview,0.7581363518378269,0.7489912564729835,0.7329326363071781
DM_20250314-120656_Interview,0.763857228018697,0.7678709793814547,0.7514879771027582
DM_20250314-123247_Interview,0.763866638251418,0.7737523189753726,0.7476748127512007
DM_20250314-125859_Interview,0.7409145031876986,0.7813651149324833,0.7360536512514088
DM_20250314-133750_Interview,0.7556519327053264,0.776656141023717,0.7414663333978907
DM_20250314-140141_Interview,0.7523398627120315,0.7594289233596095,0.7363251271312646
DM_20250314-142822_Interview,0.7477144983458858,0.7734938593419802,0.7324668623829932
DM_20250314-145625_Interview,0.7572733083359444,0.7628244328375519,0.746096507054132
DM_20250425-171549_Interview,0.7614913082146182,0.7604447455934468,0.7427104834083487
DM_20250425-174256_Interview,0.7534515132703297,0.769611167846312,0.73633821342264
DM_20250425-180816_Interview,0.7544633573013594,0.7684146210235842,0.7435106314091136
DM_20250425-183356_Interview,0.7585598530322748,0.7576227865427261,0.7330910172947055
DM_20250425-185948_Interview,0.7517138022826659,0.7701831298112457,0.7331062149880301
DM_20250425-192409_Interview,0.7621448022697276,0.7659400260350692,0.7448075206300993
DM_20250425-194845_Interview,0.7700060395039681,0.7673805502072174,0.7428291779974588
DM_20250425-201459_Interview,0.7435669145784045,0.7679558423718246,0.7335908437604676
DM_20250425-203858_Interview,0.8435759870507517,0.8048475077858168,0.7978904752005973
DM_20250425-204153_Interview,0.7514561011803533,0.7623377492139719,0.7414838626062084
DM_20250425-211126_Interview,0.7757012274741268,0.7556804119825052,0.7443186544686373
DM_20250425-213754_Interview,0.7414851323537778,0.751952900528144,0.7282639145679216
DM_20250425-220909_Interview,0.780544075641623,0.794633105403622,0.7605203969600541
DM_20250425-222213_Interview,0.7512313333758044,0.7612123479766123,0.7380959869242827
DM_20250425-225043_Interview,0.7251318914883025,0.7379173347080836,0.7194119904946644
DM_20250426-015117_Interview,0.7613997944623879,0.7575304286167476,0.7461115474627792
DM_20250426-021712_Interview,0.7638564230417622,0.774714077480116,0.7408834958559984
DM_20250426-024233_Interview,0.7420780059467657,0.7581625145679689,0.7349365452411111
DM_20250426-031055_Interview,0.7496786275717504,0.7622018851198147,0.7323934335998696
DM_20250426-033515_Interview,0.783203850036308,0.7568789439540619,0.7442202317072097
DM_20250426-040206_Interview,0.7972371677490689,0.7862910946788555,0.760566573955781
DM_20250426-041435_Interview,0.7500588273635248,0.7569131817110218,0.7355469359165403
DM_20250426-044926_Interview,0.7594161816186397,0.7705773623699483,0.7352706597477264
DM_20250426-051418_Interview,0.7639584152592666,0.77457051904039,0.7430292581212409
DM_20250426-054045_Interview,0.7357734595739847,0.7426627772270346,0.72166202443013
DM_20250426-065703_Interview,0.7562220147556082,0.7719606859204465,0.7411245730427621
DM_20250426-072813_Interview,0.7513797415656289,0.764099530823114,0.7358446679165115
DM_20250426-075428_Interview,0.7840107255995844,0.7982905694923708,0.765166366420435
DM_20250426-080834_Interview,0.7462017811235212,0.7938519645429089,0.7480780654023907
DM_20250426-082857_Interview,0.7378763885274487,0.7672396689321382,0.7286271690359496
DM_20250426-085818_Interview,0.8533980429786053,0.82507694763228,0.7984161888209307
DM_20250426-090112_Interview,0.7703217098482406,0.7784787145504352,0.7543036164133142
DM_20250426-092820_Interview,0.7454639228928951,0.7654284825593447,0.734114511686846
DM_20250426-100032_Interview,0.748107954881211,0.768371902872489,0.7410518289071475
DM_20250426-102610_Interview,0.7499775146776313,0.7488629135843178,0.7296575799585772
DM_20250426-110108_Interview,0.7501925918017973,0.7534034848785957,0.7402051253442047
DM_20250426-112538_Interview,0.7582030442769622,0.7679780547759636,0.7416029975007707
DM_20250426-115019_Interview,0.7427609669204155,0.7608618503715968,0.728459712858352
DM_20250426-121559_Interview,0.7599951213175832,0.7566315201367256,0.7491932557800419
DM_20250426-124359_Interview,0.7442761190865758,0.7556687948495333,0.7320594672227959
DM_20250426-131249_Interview,0.7618916742867415,0.7741398693538807,0.7424894551630864
DM_20250426-133603_Interview,0.7530990537821304,0.7688020260859395,0.7391381674144976
DM_20250426-140057_Interview,0.7748665753862848,0.771778846555143,0.7505286304531137
DM_20250426-142528_Interview,0.7437256649829629,0.7497955467721036,0.7292035266080792
DM_20250426-155200_Interview,0.7658174298066851,0.7772840742171523,0.7488737833168473
DM_20250426-161454_Interview,0.747053760600796,0.763129388208181,0.7321994929307255
DM_20250426-164126_Interview,0.7525363713734151,0.7634845996444473,0.7400535315679793
DM_20250426-170932_Interview,0.7431803172648621,0.774886042756249,0.731357497197247
DM_20250426-174355_Interview,0.7869115339472809,0.7648175752909582,0.7513903391341107
DM_20250426-180656_Interview,0.7509861471586915,0.7563302557118863,0.7385879208055507
DM_20250426-183445_Interview,0.7541614344338854,0.7694977501962675,0.7381779113833083
DM_20250426-191205_Interview,0.7726039743926025,0.7967888725539705,0.7630939356334219
DM_20250426-192303_Interview,0.7307203629448215,0.7407929812283003,0.7101744086680802
DM_20250426-204110_Interview,0.7527142364728527,0.7537235962443818,0.7381895187175208
DM_20250426-215913_Interview,0.7707182154425017,0.7502894996399896,0.7462613624565719
DM_20250426-223017_Interview,0.765090647783239,0.7791267512550023,0.7455408032788109
DM_20250426-225436_Interview,0.7587275383454729,0.7709544021995118,0.7382684934954985
DM_20250426-232536_Interview,0.7353983591782799,0.7329544626651461,0.7221403660213017
DM_20250427-045715_Interview,0.741399501853898,0.7649270995283254,0.7317900785438481
DM_20250427-052809_Interview,0.7539936236864297,0.740980351843057,0.7278257093804696
DM_20250427-055904_Interview,0.7501442396117781,0.7673138047014267,0.7309458787891461
DM_20250427-063510_Interview,0.7437818651322053,0.7595108510409716,0.7371218388759038
DM_20250427-070336_Interview,0.7694652141538681,0.748736632384274,0.7348993179082487
DM_20250427-073238_Interview,0.7487343942470642,0.7629307399323838,0.7345751634527384
DM_20250427-080037_Interview,0.7571716316185785,0.7723085870216366,0.7404307518799789
DM_20250427-083016_Interview,0.7578950440098562,0.7729357598753015,0.7412043551798448
DM_20250427-085605_Interview,0.853373385284035,0.8180732487083155,0.8069947426037478
DM_20250427-085854_Interview,0.7429724917792364,0.7788928592830185,0.7334008261077465
DM_20250427-092438_Interview,0.7758836275066632,0.7607629948457243,0.7452839095563858
DM_20250427-095421_Interview,0.7483066530902595,0.7760722006921086,0.7344428459222865
DM_20250427-101833_Interview,0.7507913937203375,0.7687771462905331,0.7362077992257288
DM_20250427-105006_Interview,0.768410436093271,0.7679072210773149,0.7569958903085253
DM_20250427-110824_Interview,0.8673966992548084,0.8051121518939822,0.7933426206537866
DM_20250427-111116_Interview,0.757834769219443,0.7756109636690609,0.7452512875897415
DM_20250427-113824_Interview,0.7414248230034971,0.7669123798792609,0.7294008982935162
DM_20250427-120522_Interview,0.7587420306868797,0.7754672680560343,0.7515601728097562
DM_20250427-123219_Interview,0.7593973474996626,0.7790273676492669,0.7441592258153142
DM_20250427-125714_Interview,0.7524505574968868,0.764877024665165,0.730344114623054
DM_20250427-132321_Interview,0.8126730484334175,0.7944992565639325,0.7757020954170344
DM_20250427-132719_Interview,0.7563771374888267,0.7601504091737904,0.7422549342079686
DM_20250427-135312_Interview,0.7509662309796582,0.7686226913280455,0.7438344475027753
DM_20250427-142047_Interview,0.7491225689709954,0.7731959714234637,0.7377128749980765
DM_20250427-144510_Interview,0.7528661610404782,0.786858192077325,0.7364846407822693
DM_20250427-150925_Interview,0.7553979232171806,0.7650048483454007,0.7362413471492494
DM_20250427-153721_Interview,0.7419005330388938,0.7647886799342661,0.7351366525345665
DM_20250427-160614_Interview,0.7759713738541822,0.7588997986318272,0.7450496872664619
DM_20250427-163123_Interview,0.7544306145150119,0.7497731869934342,0.7329089207155214
DM_20250427-170136_Interview,0.7705546962763369,0.7634766218900315,0.7439255511624524
DM_20250427-172402_Interview,0.7565456302821638,0.7716019784426611,0.7418243410798353
DM_20250427-175121_Interview,0.7506765813098492,0.7693436294998545,0.7392843724932585
DM_20250427-181342_Interview,0.7574039505252691,0.7676389265411971,0.7506358867378862
DM_20250427-184530_Interview,0.7630799047430996,0.7749702454841076,0.7410632146572241
DM_20250427-190932_Interview,0.7473558923841517,0.7677411421541496,0.7382821367739175
DM_20250427-193724_Interview,0.7759333333693544,0.7632924495052308,0.7480952057339662
DM_20250427-200206_Interview,0.745283813673717,0.762680301484421,0.7299842785496149
DM_20250427-203136_Interview,0.7401831227116537,0.7455251690743787,0.7280947355135851
DM_20250427-211417_Interview,0.7490183457631095,0.7534068320325115,0.7257266676422818
DM_20250427-214525_Interview,0.7433815587305088,0.7547827811494847,0.731551353548633
DM_20250427-221558_Interview,0.7384113023552171,0.7720970479972299,0.7276894762976915
DM_20250427-224455_Interview,0.7452732392871424,0.7733405980361154,0.7291759604101533
DM_20250427-231043_Interview,0.7667760251471158,0.7755461404880649,0.7453168245539404
DM_20250427-233442_Interview,0.74782294411487,0.7692011122192254,0.7304198687561986
DM_20250427-235930_Interview,0.7448217853760294,0.7609314343952264,0.7319456146065538
DM_20250428-002857_Interview,0.7431439390220056,0.7823054885367486,0.7396939349961229
DM_20250428-005326_Interview,0.7605856090161712,0.7631519402251329,0.7453243910580912
DM_20250428-012836_Interview,0.7551031691333656,0.766748305557727,0.740672954284722
DM_20250428-020343_Interview,0.7502334577226102,0.7669877914824152,0.7440329355363332
DM_20250428-022805_Interview,0.7598763359392411,0.7644754356183954,0.7400917354402279
DM_20250428-025056_Interview,0.7540325313281959,0.7768143112066809,0.7418782334856585
DM_20250428-031608_Interview,0.7412720428123487,0.7440424366228682,0.7280323222474001
DM_20250428-034634_Interview,0.7507328155317549,0.7627868933333297,0.7331626485850927
DM_20250428-041223_Interview,0.7203359694506433,0.7459678745511606,0.7148277878910302
DM_20250428-052121_Interview,0.7454266822782322,0.7699570572415279,0.7326739435749825
DM_20250428-055231_Interview,0.752548711894522,0.7500606023088592,0.7374906117019626
DM_20250428-061846_Interview,0.7518915764203769,0.7681964563277756,0.7306583047134617
DM_20250428-064335_Interview,0.7532781544210583,0.7677325106787171,0.7437846117759044
DM_20250428-071500_Interview,0.8419584850571358,0.8060625607950991,0.7954553637355438
DM_20250428-071927_Interview,0.7733228974989931,0.7653652945401993,0.7513732877661157
DM_20250428-074346_Interview,0.750416940010026,0.7628047546646056,0.7331928226484391
DM_20250428-081637_Interview,0.7572303936001253,0.7638973420925539,0.7417147125109622
DM_20250428-084737_Interview,0.7657145212014982,0.7720307222652673,0.7502689863359014
DM_20250428-091756_Interview,0.7627412884364316,0.7764681483389358,0.7474310632714252
DM_20250428-094356_Interview,0.7497980271128165,0.7656436704565031,0.7419922213629645
DM_20250428-101025_Interview,0.7310135618133763,0.7567872315922305,0.7183586690888273
DM_20250428-104612_Interview,0.7671494140221479,0.7765829028461816,0.7499467078938359
DM_20250428-111206_Interview,0.7386057198217103,0.7408405192309271,0.7270875107979634
DM_20250428-122830_Interview,0.7484512603097663,0.7734901866504735,0.7340037024474723
DM_20250428-130033_Interview,0.7826831679968564,0.7610856539688662,0.751025120880838
DM_20250428-132626_Interview,0.746405666865467,0.7603399234183355,0.7315397382245903
DM_20250428-140229_Interview,0.7399962245637631,0.7667933893556843,0.7279356612670405
DM_20250428-142927_Interview,0.7447339889185721,0.7645737382071902,0.7341288632772965
DM_20250428-150338_Interview,0.7602004212895036,0.7713323035730956,0.7455861565045804
DM_20250428-153149_Interview,0.7709336660022122,0.7744408062781684,0.7477440405729022
DM_20250428-154558_Interview,0.7608961898282426,0.7941368679258987,0.7568161644341453
DM_20250428-160817_Interview,0.7586921355277393,0.7599452258759033,0.7374332924613682
DM_20250428-163446_Interview,0.7546558996080694,0.7653783518431226,0.7367090149581523
DM_20250428-165912_Interview,0.7511535075972531,0.7623773038273096,0.7406934406578525
DM_20250428-172852_Interview,0.7546009721444231,0.7518449864129236,0.7257400627817829
DM_20250428-180229_Interview,0.7547865896925589,0.7720707898271119,0.7405482489950314
DM_20250428-182802_Interview,0.7296637295439051,0.7751735123629747,0.7234869202827078
DM_20250428-185658_Interview,0.7498910557822095,0.7753329897309995,0.735950660287398
DM_20250428-192234_Interview,0.8333263408342798,0.8287154197770679,0.8044932475341452
DM_20250428-192407_Interview,0.7646793967102156,0.7712035652880811,0.7495270396958732
DM_20250428-194728_Interview,0.7642678249635336,0.7699309258828831,0.7415290635025813
DM_20250428-201240_Interview,0.741403169082168,0.7705003306981539,0.730297979138636
DM_20250428-204221_Interview,0.7614206970804083,0.7709148765545649,0.7428774771284923
DM_20250428-210633_Interview,0.7597784550345534,0.7693119769564668,0.7454908852383696
DM_20250428-213133_Interview,0.7559637939342784,0.7729927555298237,0.7392124216932401
DM_20250428-215743_Interview,0.7496433149897287,0.7572515633716146,0.7331620330824208
DM_20250428-222322_Interview,0.7367554084147939,0.7642537829157646,0.7312553580487358
DM_20250428-225837_Interview,0.7621643171909472,0.7514888060341779,0.7406838386433693
DM_20250428-232528_Interview,0.7660364196428545,0.7618709984447084,0.7385506259529881
DM_20250428-235723_Interview,0.765691142597763,0.7773897081503426,0.7510470804206658
DM_20250429-002224_Interview,0.7611863829145857,0.7629201834348396,0.745870012385671
DM_20250429-004952_Interview,0.7471714767797727,0.7652807460205199,0.7391664063052056
DM_20250429-011504_Interview,0.7566397338618135,0.7668702488400119,0.7386963334128073
DM_20250429-014128_Interview,0.7664826195374962,0.763976083967565,0.7438824951924393
DM_20250429-020455_Interview,0.7530670919238901,0.7698944031592748,0.7293534655356587
DM_20250429-023642_Interview,0.7516632420123668,0.754810478622973,0.726127941251881
DM_20250429-030941_Interview,0.7723063758463485,0.7629115214494215,0.7457378985672642
DM_20250429-033532_Interview,0.7324345231613884,0.7575457700976745,0.7205505293745501
DM_20250429-040356_Interview,0.7568065838058484,0.7721999223180288,0.7397811386285951
DM_20250429-043057_Interview,0.7595744267249818,0.7644294332313323,0.7432629227288724
DM_20250429-045409_Interview,0.7703190880947552,0.7659478794721015,0.7467599532803976
DM_20250429-051641_Interview,0.747744906368586,0.776370001356864,0.737800626951305
DM_20250429-054305_Interview,0.7451248714667406,0.7732013620578834,0.7352121787015518
DM_20250429-060853_Interview,0.7504765542808083,0.7590367697441534,0.7270179004157806
DM_20250429-063640_Interview,0.7469537672660141,0.7757538745320669,0.7349996788000221
DM_20250429-070346_Interview,0.7464095041840213,0.7650350915034377,0.7267839126033996
DM_20250429-072950_Interview,0.7587979210383862,0.7702423250951246,0.7408818207829365
DM_20250429-075617_Interview,0.7315710228336926,0.7366431683697766,0.7179664873522582
DM_20250429-093442_Interview,0.7585489718984422,0.7808236227949388,0.7448933966486905
DM_20250429-100224_Interview,0.8403004271492222,0.8277924840385045,0.8123527873694528
DM_20250429-100535_Interview,0.7595969074270177,0.7589989961897317,0.739308598045822
